congress,chamber,state,district,party,id,last_name,first_name,middle_name,nick_name,icpsr,born,died,nominate_dim1,nominate_dim2,female,ngirls,nboys,nchildren,high_confidence,aauw_voting,aauw_all,aauw_women_voting,aauw_women_all,anygirls,key
97,House,NC,6,R,J000200,Johnston,Walter,Eugene,NA,14836,1936,NA,0.723,-0.69,0,0,1,1,1,25,22,0,0,0,johnston-97-nc
97,House,NC,1,D,J000256,Jones,Walter,Beaman,NA,10788,1913,1992,-0.259,0.941,0,1,0,1,1,62,56,50,50,0,jones-97-nc
97,House,OK,1,D,J000232,Jones,James,Robert,NA,14026,1939,NA,-0.095,0.444,0,0,2,2,0,44,44,0,0,0,jones-97-ok
97,House,TN,7,D,J000216,Jones,Ed,NA,NA,12038,1912,1999,-0.245,0.827,0,1,0,1,1,67,67,0,0,0,jones-97-tn
97,House,WI,2,D,K000020,Kastenmeier,Robert,William,NA,5101,1924,2015,-0.514,-0.452,0,0,3,3,1,89,89,100,100,0,kastenmeier-97-wi
97,House,TX,23,D,K000025,Kazen,Abraham,NA,NA,11023,1919,1987,-0.219,0.747,0,4,1,5,1,67,67,50,50,1,kazen-97-tx
97,House,NY,38,R,K000086,Kemp,Jack,French,NA,13020,1935,2009,0.3,-0.133,0,1,3,4,1,43,33,0,0,0,kemp-97-ny
97,House,MI,7,D,K000172,Kildee,Dale,Edward,NA,14430,1929,NA,-0.385,0.011,0,1,2,3,0,89,89,50,50,0,kildee-97-mi
97,House,OH,8,R,K000190,Kindness,Thomas,Norman,NA,14245,1929,2004,0.419,-0.051,0,1,3,4,1,33,33,0,0,0,kindness-97-oh
97,House,CO,3,D,K000304,Kogovsek,Raymond,Peter,NA,14638,1941,NA,-0.33,0.033,0,2,0,2,1,89,89,100,100,1,kogovsek-97-co
97,House,NY,36,D,L000556,Lafalce,John,Joseph,NA,14248,1939,NA,-0.357,0.112,0,0,1,1,0,89,89,100,100,0,lafalce-97-ny
97,House,CA,19,R,L000020,Lagomarsino,Robert,John,NA,14071,1926,NA,0.378,-0.267,0,1,0,1,1,44,44,0,0,0,lagomarsino-97-ca
97,House,CA,11,D,L000090,Lantos,Thomas,Peter,NA,14837,1928,2008,-0.376,-0.033,0,2,0,2,1,100,100,100,100,1,lantos-97-ca
97,House,OH,5,R,L000116,Latta,Delbert,Leroy,NA,5495,1920,2016,0.391,-0.084,0,1,0,1,1,33,33,0,0,0,latta-97-oh
97,House,IA,1,R,L000169,Leach,James,Albert Smith,NA,14432,1942,NA,0.141,-0.79,0,1,1,2,0,67,67,0,0,0,leach-97-ia
97,House,TX,11,D,L000180,Leath,James,Marvin,NA,14641,1931,2000,0.049,0.999,0,0,1,1,1,38,33,0,0,0,leath-97-tx
97,House,PA,3,D,L000187,Lederer,Raymond,Francis,NA,14434,1938,2008,-0.391,0.233,0,4,2,6,1,NA,NA,NA,NA,1,lederer-97-pa
97,House,FL,13,D,L000226,Lehman,William,NA,NA,14029,1913,2005,-0.483,-0.001,0,1,2,3,1,100,89,100,100,0,lehman-97-fl
97,House,TX,18,D,L000237,Leland,George,Thomas,Mickey,14643,1944,1989,-0.596,-0.228,0,0,2,2,1,100,100,100,100,0,leland-97-tx
97,House,NY,4,R,L000243,Lent,Norman,Frederick,NA,13021,1931,2012,0.183,-0.24,0,1,3,4,1,44,44,0,0,0,lent-97-ny
97,House,CA,37,R,L000274,Lewis,Charles,Jeremy,Jerry,14644,1934,NA,0.348,-0.101,0,2,5,7,1,38,33,0,0,1,lewis-97-ca
97,House,LA,1,R,L000371,Livingston,Robert,Linlithgow,NA,14469,1943,NA,0.326,0.109,0,1,3,4,0,62,56,0,0,0,livingston-97-la
97,House,TN,3,D,L000381,Lloyd,Marilyn,Laird,NA,14251,1929,NA,-0.058,0.452,1,2,1,3,1,56,56,0,0,1,lloyd-97-tn
97,House,TX,21,R,L000396,Loeffler,Thomas,Gilbert,NA,14645,1946,NA,0.425,0.229,0,1,2,3,0,44,44,0,0,0,loeffler-97-tx
97,House,MD,2,D,L000413,Long,Clarence,Dickinson,NA,10601,1908,1994,-0.274,0.098,0,1,1,2,1,89,89,50,50,0,long-97-md
97,House,LA,8,D,L000417,Long,Gillis,William,NA,10602,1923,1985,-0.368,0.604,0,1,1,2,1,78,78,0,0,0,long-97-la
97,House,MS,5,R,L000447,Lott,Chester,Trent,NA,14031,1941,NA,0.39,0.194,0,0,2,2,0,12,11,0,0,0,lott-97-ms
97,House,CA,41,R,L000479,Lowery,William,David,NA,14839,1947,NA,0.33,-0.254,0,2,1,3,0,56,56,0,0,1,lowery-97-ca
97,House,WA,7,D,L000486,Lowry,Michael,Edward,NA,14646,1939,NA,-0.401,-0.563,0,1,0,1,1,100,100,100,100,0,lowry-97-wa
97,House,NM,1,R,L000506,Lujan,Manuel,NA,NA,12022,1928,NA,0.272,-0.059,0,2,1,3,1,44,44,0,0,1,lujan-97-nm
97,House,OH,2,D,L000508,Luken,Thomas,Andrew,NA,14070,1925,NA,-0.163,-0.077,0,5,3,8,1,78,78,0,0,1,luken-97-oh
97,House,NY,39,D,L000516,Lundine,Stanley,Nelson,NA,14289,1939,NA,-0.31,-0.273,0,0,2,2,0,100,89,100,100,0,lundine-97-ny
97,House,CA,34,R,L000517,Lungren,Daniel,Edward,NA,14647,1946,NA,0.497,-0.054,0,2,1,3,0,22,22,0,0,1,lungren-97-ca
97,House,IL,21,R,M000041,Madigan,Edward,Rell,NA,14033,1936,1994,0.247,-0.396,0,3,0,3,1,38,33,0,0,1,madigan-97-il
97,House,PA,24,R,M000136,Marks,Marc,Lincoln,NA,14436,1927,NA,-0.011,-0.399,0,3,0,3,1,75,67,50,50,1,marks-97-pa
97,House,MT,2,R,M000139,Marlenee,Ronald,Charles,NA,14437,1935,NA,0.393,-0.212,0,2,3,5,1,38,33,0,0,1,marlenee-97-mt
97,House,UT,2,R,M000143,Marriott,David,Daniel,NA,14438,1939,NA,0.264,0.097,0,2,2,4,0,33,33,0,0,1,marriott-97-ut
97,House,NC,9,R,M000183,Martin,James,Grubbs,NA,14035,1935,NA,0.347,-0.168,0,0,4,4,0,38,33,50,50,0,martin-97-nc
97,House,IL,16,R,M000195,Martin,Lynn,Morley,NA,14841,1939,NA,0.345,-0.67,1,2,2,4,0,44,44,50,50,1,martin-97-il
97,House,NY,30,R,M000174,Martin,David,O'Brien,NA,14840,1944,2012,0.232,-0.232,0,3,0,3,1,33,33,0,0,1,martin-97-ny
97,House,CA,30,D,M000206,Martinez,Matthew,G.,NA,14879,1929,2011,-0.341,0.106,0,3,2,5,1,NA,NA,NA,NA,1,martinez-97-ca
97,House,CA,3,D,M000249,Matsui,Robert,T.,NA,14649,1941,2005,-0.404,-0.03,0,0,1,1,1,89,89,100,100,0,matsui-97-ca
97,House,TX,5,D,M000260,Mattox,James,Albon,NA,14439,1943,2008,-0.19,-0.041,0,2,0,2,1,100,78,100,50,1,mattox-97-tx
97,House,MA,6,D,M000264,Mavroules,Nicholas,James,NA,14650,1929,2003,-0.342,-0.023,0,3,0,3,1,89,89,50,50,1,mavroules-97-ma
97,House,KY,3,D,M000291,Mazzoli,Romano,Louis,NA,13024,1932,NA,-0.186,-0.016,0,1,1,2,0,78,78,0,0,0,mazzoli-97-ky
97,House,IL,13,R,M000340,McClory,Robert,NA,NA,10606,1908,1988,0.256,-0.426,0,1,2,3,1,56,56,0,0,0,mcclory-97-il
97,House,CA,12,R,M000343,McCloskey,Paul,Norton,Pete,11063,1927,NA,0.028,-0.634,0,2,2,4,0,50,33,50,50,1,mccloskey-97-ca
97,House,FL,5,R,M000350,McCollum,Ira,William,Bill,14842,1944,NA,0.377,-0.101,0,0,3,3,0,33,33,0,0,0,mccollum-97-fl
97,House,OK,4,D,M000398,McCurdy,David,Keith,NA,14843,1950,NA,-0.112,0.299,0,2,1,3,0,56,56,0,0,1,mccurdy-97-ok
97,House,PA,10,R,M000399,McDade,Joseph,Michael,NA,10607,1931,NA,0.093,-0.355,0,2,3,5,1,50,44,0,0,1,mcdade-97-pa
97,House,GA,7,D,M000413,McDonald,Lawrence,Patton,NA,14252,1935,1983,0.884,0.343,0,1,1,2,1,0,0,0,0,0,mcdonald-97-ga
97,House,OH,6,R,M000432,McEwen,Bob,NA,NA,14844,1950,NA,0.359,0.089,0,2,2,4,0,44,44,0,0,1,mcewen-97-oh
97,House,NY,27,D,M000473,McHugh,Matthew,Francis,NA,14253,1938,NA,-0.353,-0.227,0,2,1,3,0,89,89,50,50,1,mchugh-97-ny
97,House,CT,4,R,M000527,McKinney,Stewart,Brett,NA,13029,1931,1987,-0.006,-0.609,0,3,2,5,1,78,78,50,50,1,mckinney-97-ct
97,House,FL,11,D,M000688,Mica,Daniel,Andrew,NA,14648,1944,NA,-0.184,0.363,0,2,2,4,0,50,44,0,0,1,mica-97-fl
97,House,IL,18,R,M000692,Michel,Robert,Henry,NA,6455,1923,NA,0.372,-0.157,0,2,2,4,1,25,22,0,0,1,michel-97-il
97,House,OH,10,R,M000718,Miller,Clarence,E.,NA,11034,1917,2011,0.416,-0.304,0,2,0,2,1,33,33,0,0,1,miller-97-oh
97,House,CA,7,D,M000725,Miller,George,NA,NA,14256,1945,NA,-0.552,-0.398,0,0,2,2,0,100,100,100,100,0,miller-97-ca
97,House,CA,13,D,M000794,Mineta,Norman,Y.,NA,14257,1931,NA,-0.479,-0.01,0,0,2,2,0,100,100,100,100,0,mineta-97-ca
97,House,NY,31,R,M000808,Mitchell,Donald,Jerome,NA,14038,1923,2003,0.097,-0.163,0,2,1,3,1,62,56,0,0,1,mitchell-97-ny
97,House,CT,6,D,M000839,Moffett,Anthony,John,Toby,14258,1944,NA,-0.377,-0.756,0,2,3,5,0,100,89,100,100,1,moffett-97-ct
97,House,NY,17,R,M000842,Molinari,Guy,Victor,NA,14846,1928,NA,0.255,-0.465,0,1,2,3,1,56,56,0,0,0,molinari-97-ny
97,House,WV,1,D,M000845,Mollohan,Robert,Homer,NA,6584,1909,1999,-0.349,0.586,0,1,2,3,1,89,89,100,100,0,mollohan-97-wv
97,House,LA,6,R,M000923,Moore,William,Henson,NA,14259,1939,NA,0.24,0.144,0,2,1,3,0,44,44,0,0,1,moore-97-la
97,House,CA,22,R,M000926,Moorhead,Carlos,John,NA,14040,1922,2011,0.465,-0.119,0,2,0,2,0,22,22,0,0,1,moorhead-97-ca
97,House,WA,4,R,M000999,Morrison,Sidney,Wallace,NA,14847,1933,NA,0.153,-0.158,0,3,1,4,0,44,44,0,0,1,morrison-97-wa
97,House,OH,23,D,M001044,Mottl,Ronald,Milton,NA,14260,1934,NA,0.021,-0.29,0,2,2,4,0,50,44,50,50,1,mottl-97-oh
97,House,PA,22,D,M001088,Murphy,Austin,John,NA,14441,1927,NA,-0.081,-0.357,0,1,1,2,0,86,67,50,50,0,murphy-97-pa
97,House,PA,12,D,M001120,Murtha,John,Patrick,NA,14072,1932,2010,-0.265,0.569,0,1,2,3,1,78,78,50,50,0,murtha-97-pa
97,House,IN,7,R,M001130,Myers,John,Thomas,NA,11036,1927,2015,0.236,0.254,0,2,0,2,1,33,33,0,0,1,myers-97-in
97,House,KY,2,D,N000009,Natcher,William,Huston,NA,6845,1909,1994,-0.288,0.575,0,2,0,2,1,56,56,0,0,1,natcher-97-ky
97,House,NC,5,D,N000016,Neal,Stephen,Lybrook,NA,14262,1934,NA,-0.145,0.112,0,0,1,1,0,78,78,50,50,0,neal-97-nc
97,House,FL,9,D,N000032,Nelson,Clarence,William,Bill,14651,1942,NA,-0.193,0.337,0,1,1,2,0,56,56,0,0,0,nelson-97-fl
97,House,AL,3,D,N000095,Nichols,William,Flynt,NA,11037,1918,1988,-0.042,0.872,0,2,1,3,1,33,33,0,0,1,nichols-97-al
97,House,NY,37,D,N000163,Nowak,Henry,James,NA,14264,1935,NA,-0.332,-0.123,0,1,1,2,0,88,78,50,50,0,nowak-97-ny
97,House,IL,17,R,O000010,O'Brien,George,Miller,NA,14041,1917,1986,0.169,-0.132,0,1,1,2,1,44,44,0,0,0,o'brien-97-il
97,House,MA,8,D,O000098,O'Neill,Thomas,Philip,Tip,7081,1912,1994,-0.402,0.058,0,1,3,4,1,100,100,NA,NA,0,o'neill-97-ma
97,House,MN,8,D,O000006,Oberstar,James,Louis,NA,14265,1934,2014,-0.553,0.304,0,4,2,6,1,89,89,50,50,1,oberstar-97-mn
97,House,WI,7,D,O000007,Obey,David,Ross,NA,12036,1938,NA,-0.45,-0.063,0,0,2,2,0,89,89,100,100,0,obey-97-wi
97,House,NY,24,D,O000134,Ottinger,Richard,Lawrence,NA,10760,1929,NA,-0.391,-0.771,0,1,3,4,0,100,100,100,100,0,ottinger-97-ny
97,House,CA,16,D,P000047,Panetta,Leon,Edward,NA,14444,1938,NA,-0.258,-0.186,0,0,3,3,0,89,89,100,100,0,panetta-97-ca
97,House,VA,8,R,P000080,Parris,Stanford,E.,NA,14043,1929,2010,0.287,-0.179,0,2,1,3,1,33,33,0,0,1,parris-97-va
97,House,TX,14,D,P000104,Patman,William,Neff,NA,14850,1927,2008,-0.03,0.923,0,1,0,1,1,75,67,100,50,0,patman-97-tx
97,House,CA,38,D,P000121,Patterson,Jerry,Mumford,NA,14266,1934,NA,-0.367,0.007,0,2,2,4,0,89,89,50,50,1,patterson-97-ca
97,House,TX,22,R,P000583,Paul,Ronald,Ernest,NA,14290,1935,NA,0.863,-0.505,0,3,3,6,0,25,22,50,50,1,paul-97-tx
97,House,OH,13,D,P000170,Pease,Donald,James,NA,14445,1931,2002,-0.308,-0.329,0,1,0,1,1,100,78,100,50,0,pease-97-oh
97,House,KY,7,D,P000230,Perkins,Carl,Dewey,NA,7343,1912,1984,-0.343,0.332,0,0,1,1,1,67,67,50,50,0,perkins-97-ky
97,House,WI,6,R,P000265,Petri,Thomas,Evert,NA,14675,1940,NA,0.379,-0.367,0,1,0,1,0,33,33,0,0,0,petri-97-wi
97,House,NY,23,D,P000280,Peyser,Peter,A.,NA,13033,1921,2014,-0.359,-0.099,0,2,3,5,1,100,78,100,100,1,peyser-97-ny
97,House,TX,10,D,P000328,Pickle,James,Jarrell,Jake,10614,1913,2005,-0.218,0.523,0,1,0,1,1,89,89,50,50,0,pickle-97-tx
97,House,IL,10,R,P000444,Porter,John,Edward,NA,14677,1935,NA,0.217,-0.604,0,3,2,5,0,56,56,0,0,1,porter-97-il
97,House,IL,23,D,P000522,Price,Charles,Melvin,NA,7610,1905,1988,-0.429,0.346,0,0,1,1,1,89,89,100,100,0,price-97-il
97,House,WA,1,R,P000546,Pritchard,Joel,McFee,NA,14044,1925,1997,0.109,-0.587,0,3,1,4,1,67,67,50,50,1,pritchard-97-wa
97,House,MI,2,R,P000574,Pursell,Carl,Duane,NA,14446,1932,2009,0.12,-0.557,0,1,2,3,1,78,78,50,50,0,pursell-97-mi
97,House,WV,4,D,R000011,Rahall,Nick,Joe,NA,14448,1949,NA,-0.306,0.45,0,2,1,3,0,88,78,100,50,1,rahall-97-wv
97,House,IL,19,R,R000012,Railsback,Thomas,Fisher,NA,11041,1932,NA,0.103,-0.446,0,4,0,4,1,75,67,50,50,1,railsback-97-il
97,House,NY,19,D,R000053,Rangel,Charles,B.,NA,13035,1930,NA,-0.514,-0.341,0,1,1,2,0,100,89,100,100,0,rangel-97-ny
97,House,CT,5,D,R000067,Ratchford,William,Richard,NA,14653,1934,2011,-0.355,-0.267,0,0,3,3,1,100,89,100,100,0,ratchford-97-ct
97,House,OH,16,R,R000141,Regula,Ralph,Straus,NA,14045,1924,NA,0.221,-0.223,0,1,2,3,1,44,44,0,0,0,regula-97-oh
97,House,WI,5,D,R000165,Reuss,Henry,Schoellkopf,NA,7824,1912,2002,-0.481,-0.278,0,1,2,3,1,100,100,100,100,0,reuss-97-wi
97,House,AZ,1,R,R000188,Rhodes,John,Jacob,NA,7845,1916,2003,0.225,-0.033,0,2,2,4,1,50,44,0,0,1,rhodes-97-az
97,House,NY,14,D,R000232,Richmond,Frederick,William,NA,14269,1923,NA,-0.564,-0.556,0,0,1,1,1,100,89,100,100,0,richmond-97-ny
97,House,PA,15,R,R000277,Ritter,Donald,Lawrence,NA,14654,1940,NA,0.268,-0.154,0,1,1,2,0,44,44,0,0,0,ritter-97-pa
97,House,KS,1,R,R000307,Roberts,Charles,Patrick,Pat,14852,1936,NA,0.413,-0.09,0,2,1,3,0,38,33,0,0,1,roberts-97-ks
97,House,SD,2,R,R000308,Roberts,Clint,Ronald,NA,14851,1935,NA,0.416,0.043,0,0,1,1,1,22,22,0,0,0,roberts-97-sd
97,House,VA,7,R,R000337,Robinson,James,Kenneth,NA,13036,1916,1990,0.333,0.377,0,3,3,6,1,22,22,0,0,1,robinson-97-va
97,House,NJ,10,D,R000374,Rodino,Peter,Wallace,NA,8010,1909,2005,-0.435,-0.224,0,1,1,2,1,89,89,100,100,0,rodino-97-nj
97,House,KY,5,R,R000395,Rogers,Harold,Dallas,Hal,14854,1937,NA,0.337,0.113,0,1,2,3,0,44,44,0,0,0,rogers-97-ky
97,House,NC,7,D,R000436,Rose,Charles,Grandison,NA,14048,1939,2012,-0.319,0.573,0,2,2,4,1,71,56,50,50,1,rose-97-nc
97,House,NY,8,D,R000442,Rosenthal,Benjamin,Stanley,NA,10551,1923,1983,-0.562,-0.491,0,1,1,2,1,100,56,100,50,0,rosenthal-97-ny
97,House,IL,8,D,R000458,Rostenkowski,Daniel,David,NA,8080,1928,2010,-0.39,0.246,0,3,0,3,1,78,78,50,50,1,rostenkowski-97-il
97,House,NJ,7,R,R000465,Roukema,Margaret,Scafati,NA,14855,1929,2014,0.162,-0.701,1,1,1,2,1,78,78,50,50,0,roukema-97-nj
97,House,CA,26,R,R000469,Rousselot,John,Harbin,NA,10553,1927,2003,0.601,0.164,0,2,1,3,1,11,11,0,0,1,rousselot-97-ca
97,House,CA,25,D,R000485,Roybal,Edward,R.,NA,10621,1916,2005,-0.61,-0.141,0,2,1,3,1,89,89,100,100,1,roybal-97-ca
97,House,AZ,4,R,R000495,Rudd,Eldon,Dean,NA,14449,1920,2002,0.422,0.611,0,2,0,2,1,22,22,0,0,1,rudd-97-az
97,House,IL,3,D,R000543,Russo,Martin,Anthony,NA,14271,1944,NA,-0.192,-0.209,0,1,1,2,0,78,78,50,50,0,russo-97-il
97,House,MN,5,D,S000005,Sabo,Martin,Olav,NA,14656,1938,2016,-0.516,-0.317,0,2,0,2,1,100,100,100,100,1,sabo-97-mn
97,House,NV,1,D,S000058,Santini,James,David,NA,14272,1937,2015,-0.074,0.132,0,3,3,6,1,44,44,0,0,1,santini-97-nv
97,House,IL,2,D,S000081,Savage,Gus,NA,NA,14856,1925,2015,-0.671,-0.39,0,1,1,2,1,86,67,100,100,0,savage-97-il
97,House,MI,5,R,S000087,Sawyer,Harold,Samuel,NA,14450,1920,2003,0.167,-0.213,0,2,2,4,1,44,44,0,0,1,sawyer-97-mi
97,House,NY,11,D,S000124,Scheuer,James,Haas,NA,10768,1920,2005,-0.478,-0.349,0,2,2,4,1,100,100,100,100,1,scheuer-97-ny
97,House,CO,1,D,S000142,Schroeder,Patricia,Scott,NA,14051,1940,NA,-0.225,-0.974,0,1,1,2,0,89,89,100,100,0,schroeder-97-co
97,House,PA,5,R,S000146,Schulze,Richard,Taylor,NA,14273,1929,NA,0.271,-0.036,0,2,2,4,0,33,33,0,0,1,schulze-97-pa
97,House,NY,16,D,S000148,Schumer,Charles,Ellis,Chuck,14858,1950,NA,-0.359,-0.404,0,2,0,2,0,100,100,100,100,1,schumer-97-ny
97,House,WI,9,R,S000244,Sensenbrenner,Frank,James,NA,14657,1943,NA,0.638,-0.579,0,0,2,2,0,33,33,0,0,0,sensenbrenner-97-wi
97,House,IN,10,D,S000294,Sharp,Philip,Riley,NA,14274,1942,NA,-0.166,-0.283,0,0,2,2,0,78,78,50,50,0,sharp-97-in
97,House,FL,12,R,S000303,Shaw,Eugene,Clay,NA,14860,1939,2013,0.3,-0.142,0,2,2,4,1,33,33,0,0,1,shaw-97-fl
97,House,AL,7,D,S000320,Shelby,Richard,C.,NA,14659,1934,NA,0.013,0.658,0,0,2,2,0,22,22,0,0,0,shelby-97-al
97,House,CA,14,R,S000393,Shumway,Norman,David,NA,14660,1934,NA,0.556,0.39,0,3,3,6,0,22,22,0,0,1,shumway-97-ca
97,House,PA,9,R,S000394,Shuster,E.,G.,Bud,14052,1932,NA,0.416,0.144,0,3,2,5,0,33,33,0,0,1,shuster-97-pa
97,House,MI,4,R,S000409,Siljander,Mark,Deli,NA,14872,1951,NA,0.406,-0.102,0,3,1,4,0,44,44,0,0,1,siljander-97-mi
97,House,IL,24,D,S000423,Simon,Paul,Martin,NA,14275,1928,2003,-0.397,-0.224,0,1,1,2,1,86,67,50,50,0,simon-97-il
97,House,NM,2,R,S000463,Skeen,Joseph,Richard,NA,14861,1927,2003,0.301,0.034,0,1,1,2,1,44,44,0,0,0,skeen-97-nm
97,House,MO,4,D,S000465,Skelton,Isaac,Newton,Ike,14451,1931,2013,-0.172,0.724,0,1,2,3,1,56,56,0,0,0,skelton-97-mo
97,House,OR,2,R,S000527,Smith,Dennis,Alan,Denny,14864,1938,NA,0.603,-0.182,0,2,2,4,0,11,11,0,0,1,smith-97-or
97,House,IA,4,D,S000596,Smith,Neal,Edward,NA,8672,1920,NA,-0.313,0.174,0,1,1,2,0,78,78,50,50,0,smith-97-ia
97,House,NJ,4,R,S000522,Smith,Christopher,Henry,NA,14863,1953,NA,0.165,-0.168,0,2,2,4,0,67,67,0,0,1,smith-97-nj
97,House,AL,6,R,S000514,Smith,Albert,Lee,NA,14862,1931,1997,0.461,0.132,0,2,1,3,1,38,33,0,0,1,smith-97-al
97,House,KY,4,R,S000669,Snyder,Marion,Gene,NA,10626,1928,2007,0.26,0.298,0,1,1,2,1,33,33,0,0,0,snyder-97-ky
97,House,NY,29,R,S000675,Solomon,Gerald,Brooks Hunt,NA,14662,1930,2001,0.492,-0.333,0,2,3,5,1,12,11,0,0,1,solomon-97-ny
97,House,SC,2,R,S000718,Spence,Floyd,Davidson,NA,13042,1928,2001,0.32,0.185,0,0,4,4,1,33,33,0,0,0,spence-97-sc
97,House,RI,1,D,S000762,St. Germain,Fernand,Joseph,NA,10561,1928,2014,-0.355,-0.091,0,2,0,2,1,100,67,NA,0,1,st. germain-97-ri
97,House,MN,7,R,S000795,Stangeland,Arlan,Ingehart,NA,14466,1930,2013,0.346,-0.18,0,2,5,7,1,44,44,0,0,1,stangeland-97-mn
97,House,OH,11,R,S000804,Stanton,John,William,NA,10773,1924,2002,0.135,-0.31,0,1,0,1,1,44,44,0,0,0,stanton-97-oh
97,House,CA,9,D,S000810,Stark,Fortney,Hillman,Pete,14053,1931,NA,-0.631,-0.605,0,4,3,7,1,100,100,100,100,1,stark-97-ca
97,House,WV,3,R,S000818,Staton,David,Michael,NA,14865,1940,2014,0.33,0.034,0,3,1,4,1,33,33,0,0,1,staton-97-wv
97,House,TX,17,D,S000851,Stenholm,Charles,Walter,NA,14664,1938,NA,0.019,1,0,1,2,3,0,44,44,0,0,0,stenholm-97-tx
97,House,MI,4,R,S000935,Stockman,David,Alan,NA,14453,1946,NA,0.401,-0.488,0,2,0,2,0,NA,NA,NA,NA,1,stockman-97-mi
97,House,OH,21,D,S000948,Stokes,Louis,NA,NA,12030,1925,2015,-0.578,-0.312,0,3,1,4,1,100,100,100,100,1,stokes-97-oh
97,House,NY,28,D,S000997,Stratton,Samuel,Studdiford,NA,9017,1916,1990,-0.139,0.208,0,3,2,5,1,78,78,50,50,1,stratton-97-ny
97,House,AZ,3,D,S001044,Stump,Robert,Lee,NA,94454,1927,2003,0.329,0.944,0,1,2,3,1,0,0,0,0,0,stump-97-az
97,House,WA,2,D,S001115,Swift,Allan,Byron,NA,14666,1935,NA,-0.43,0.099,0,2,0,2,1,100,100,100,100,1,swift-97-wa
97,House,IA,2,R,T000053,Tauke,Thomas,Joseph,NA,14668,1950,NA,0.27,-0.775,0,1,1,2,0,56,56,0,0,0,tauke-97-ia
97,House,LA,3,D,T000058,Tauzin,Wilbert,Joseph,Billy,14679,1943,NA,0.03,0.568,0,1,4,5,0,50,44,0,0,0,tauzin-97-la
97,House,MO,7,R,T000075,Taylor,Gene,NA,NA,14057,1928,1998,0.328,0.442,0,1,2,3,1,33,33,0,0,0,taylor-97-mo
97,House,CA,18,R,T000188,Thomas,William,Marshall,NA,14669,1941,NA,0.371,-0.277,0,1,1,2,0,38,33,0,0,0,thomas-97-ca
97,House,MI,8,D,T000356,Traxler,Jerome,Bob,NA,14075,1931,NA,-0.33,0.126,0,1,0,1,1,75,67,0,0,0,traxler-97-mi
97,House,VA,1,R,T000367,Trible,Paul,Seward,NA,14456,1946,NA,0.263,0.036,0,1,1,2,0,22,22,0,0,0,trible-97-va
97,House,AZ,2,D,U000001,Udall,Morris,King,NA,10566,1922,1998,-0.387,0.008,0,3,3,6,1,89,89,50,50,1,udall-97-az
97,House,MI,9,R,V000027,Vander Jagt,Guy,Adrian,NA,10794,1931,2007,0.247,-0.226,0,1,0,1,1,38,33,0,0,0,vander jagt-97-mi
97,House,MN,4,D,V000087,Vento,Bruce,Frank,NA,14458,1940,2000,-0.472,-0.376,0,0,3,3,1,89,89,50,50,0,vento-97-mn
97,House,MO,9,D,V000112,Volkmer,Harold,Lee,NA,14459,1931,2011,-0.196,0.329,0,1,2,3,1,56,56,0,0,0,volkmer-97-mo
97,House,OK,3,D,W000194,Watkins,Wesley,Wade,NA,14462,1938,NA,-0.126,0.741,0,2,1,3,0,56,56,0,0,1,watkins-97-ok
97,House,CA,24,D,W000215,Waxman,Henry,Arnold,NA,14280,1939,NA,-0.473,-0.343,0,1,1,2,0,100,78,100,50,0,waxman-97-ca
97,House,OR,4,D,W000227,Weaver,James,Howard,NA,14281,1927,NA,-0.311,-0.578,0,3,0,3,1,78,78,100,100,1,weaver-97-or
97,House,OH,9,R,W000235,Weber,Edward,Ford,NA,14867,1931,NA,0.258,-0.325,0,3,2,5,0,56,56,0,0,1,weber-97-oh
97,House,MN,6,R,W000237,Weber,John,Vincent,Vin,14868,1952,NA,0.381,-0.544,0,1,1,2,0,33,33,0,0,0,weber-97-mn
97,House,NY,20,D,W000258,Weiss,Theodore,S.,NA,14463,1927,1992,-0.564,-0.71,0,0,2,2,1,100,100,100,100,0,weiss-97-ny
97,House,TX,16,D,W000390,White,Richard,Crawford,NA,10783,1923,1998,-0.137,0.601,0,3,4,7,1,44,44,0,0,1,white-97-tx
97,House,VA,2,R,W000406,Whitehurst,George,William,NA,12033,1925,NA,0.233,0.06,0,1,1,2,0,25,22,0,0,0,whitehurst-97-va
97,House,KS,5,R,W000426,Whittaker,Robert,Russell,NA,14670,1939,NA,0.346,-0.318,0,1,3,4,0,33,33,0,0,0,whittaker-97-ks
97,House,MS,1,D,W000428,Whitten,Jamie,Lloyd,NA,10075,1910,1995,-0.161,0.987,0,1,1,2,1,44,44,0,0,0,whitten-97-ms
97,House,MT,1,D,W000520,Williams,John,Patrick,NA,14672,1937,NA,-0.315,-0.138,0,1,1,2,0,89,89,100,100,0,williams-97-mt
97,House,OH,19,R,W000528,Williams,Lyle,NA,NA,14671,1942,2008,0.037,-0.139,0,3,1,4,1,43,33,0,0,1,williams-97-oh
97,House,KS,3,R,W000636,Winn,Edward,Lawrence,Larry,11057,1919,NA,0.247,-0.033,0,2,3,5,1,44,44,0,0,1,winn-97-ks
97,House,CO,2,D,W000647,Wirth,Timothy,E.,NA,14282,1939,NA,-0.293,-0.315,0,1,1,2,0,100,100,100,100,0,wirth-97-co
97,House,VA,10,R,W000672,Wolf,Frank,Rudolph,NA,14869,1939,NA,0.284,-0.213,0,4,1,5,0,44,44,0,0,1,wolf-97-va
